,dap,target,error,class
1953,91144,90544.473,-599.5270000000019,1
1954,94945,94200.525,-744.4750000000058,1
1955,98063,97450.495,-612.5050000000047,1
1956,101395,100252.397,-1142.6030000000028,1
1957,104152,103143.094,-1008.9060000000027,1
1958,106426,106208.132,-217.8680000000022,1
1959,108113,109110.989,997.9890000000014,2
1960,110196,110580.903,384.9030000000057,1
1961,110941,111026.188,85.18799999999464,1
1962,108281,110060.076,1779.076000000001,2
1963,105581,107237.502,1656.5019999999931,2
1964,102677,102864.039,187.0390000000043,1
1965,99851,99506.07,-344.929999999993,1
1966,93927,93776.569,-150.43099999999686,1
1967,86728,86638.294,-89.70600000000559,1
1968,80128,80077.407,-50.59299999999348,1
1969,75513,75269.214,-243.78599999999278,1
1970,72910,71651.036,-1258.9640000000072,1
1971,70900,69630.31,-1269.6900000000023,1
1972,69972,68536.878,-1435.122000000003,1
1973,70090,68554.217,-1535.7829999999958,1
1974,71186,69506.258,-1679.7419999999984,1
1975,73668,73638.969,-29.031000000002678,1
1976,78860,79862.116,1002.1159999999945,2
1977,85374,86628.934,1254.9339999999938,2
1978,92771,93177.372,406.372000000003,1
1979,99571,99573.284,2.2839999999996508,1
1980,104682,104709.309,27.30899999999383,1
1981,111212,108962.551,-2249.4489999999932,0
1982,114712,112608.859,-2103.1410000000033,0
1983,117529,115910.549,-1618.451000000001,1
1984,120198,118876.304,-1321.6959999999963,1
1985,121228,120597.937,-630.0629999999946,1
1986,118537,120147.091,1610.0910000000003,2
1987,114430,116854.494,2424.494000000006,2
1988,112753,111827.892,-925.1079999999929,1
1989,107114,107364.88,250.88000000000466,1
1990,100419,100696.969,277.9689999999973,1
1991,93119,92814.289,-304.7109999999957,1
1992,86574,85785.401,-788.599000000002,1
1993,80357,80055.249,-301.75100000000384,1
1994,77436,76031.612,-1404.3880000000063,1
1995,74348,73092.299,-1255.701000000001,1
1996,72455,71150.656,-1304.3439999999973,1
1997,72023,70318.325,-1704.675000000003,1
1998,72007,70149.457,-1857.5430000000051,0
1999,74619,74018.443,-600.5570000000007,1
2000,80484,81037.544,553.5439999999944,1
2001,88347,89215.204,868.2039999999979,2
2002,96640,97651.674,1011.6739999999991,2
2003,104664,104906.843,242.84299999999348,1
2004,112121,110578.239,-1542.7609999999986,1
2005,117824,115054.381,-2769.619000000006,0
2006,121811,118540.292,-3270.7079999999987,0
2007,123826,121049.601,-2776.399000000005,0
2008,125752,123538.274,-2213.725999999995,0
2009,126045,125458.088,-586.9119999999966,1
2010,123799,125173.523,1374.523000000001,2
2011,120951,122386.355,1435.354999999996,2
2012,118066,118011.281,-54.71899999999732,1
2013,113388,114262.854,874.8540000000066,2
2014,105743,107348.889,1605.8889999999956,2
2015,98727,99304.826,577.8260000000009,1
2016,89690,92115.322,2425.322,2
2017,86661,86726.707,65.70699999999488,1
2018,83641,83110.178,-530.8220000000001,1
2019,82102,81178.67,-923.3300000000017,1
2020,81486,80908.385,-577.6150000000052,1
2021,84284,83166.167,-1117.8329999999987,1
2022,88572,88170.351,-401.6490000000049,1
2023,94190,95282.567,1092.5669999999955,2
2024,100181,101645.381,1464.380999999994,2
2025,107614,107827.857,213.8570000000036,1
2026,114102,113630.773,-471.22699999999895,1
2027,120172,119051.141,-1120.8589999999967,1
2028,125307,124241.387,-1065.6129999999976,1
2029,129077,127716.494,-1360.505999999994,1
2030,131434,129816.287,-1617.7130000000034,1
2031,132219,130977.111,-1241.8889999999956,1
2032,132406,131750.854,-655.1460000000079,1
2033,131680,131473.79,-206.20999999999185,1
2034,128918,129231.616,313.61599999999453,1
2035,125147,125466.416,319.41599999999744,1
2036,122438,121170.271,-1267.7290000000066,1
2037,116539,117341.1,802.1000000000058,2
2038,107882,109518.497,1636.497000000003,2
2039,101131,101019.161,-111.83900000000722,1
2040,91760,93858.798,2098.797999999995,2
2041,86814,88733.631,1919.630999999994,2
2042,85556,84997.391,-558.6089999999967,1
2043,83663,82776.997,-886.002999999997,1
2044,83487,82528.031,-958.9689999999973,1
2045,86095,84834.229,-1260.7709999999934,1
2046,91586,89528.95,-2057.050000000003,0
2047,96757,96491.993,-265.0069999999978,1
2048,102140,102789.852,649.851999999999,1
2049,107377,108691.15,1314.1499999999942,2
2050,112999,114940.724,1941.724000000002,2
2051,117864,121209.204,3345.203999999998,2
2052,122579,126325.219,3746.2189999999973,2
2053,126418,129977.327,3559.327000000005,2
2054,129183,131192.01,2009.0100000000093,2
2055,130164,131285.331,1121.3310000000056,2
2056,129983,130770.975,787.9750000000058,2
2057,128945,129637.092,692.0920000000042,2
2058,126440,126745.358,305.3579999999929,1
2059,122310,122815.088,505.0880000000034,1
2060,119009,118476.802,-532.198000000004,1
2061,113622,114357.878,735.877999999997,2
2062,105746,106808.694,1062.6940000000031,2
2063,97828,98614.015,786.0149999999994,2
2064,90878,91380.504,502.5040000000008,1
2065,86137,86261.108,124.1079999999929,1
2066,82729,82578.599,-150.40099999999802,1
2067,80961,80562.13,-398.86999999999534,1
2068,80913,80362.815,-550.1849999999977,1
2069,83279,82705.617,-573.3830000000016,1
2070,87794,87166.131,-627.869000000006,1
2071,92886,93663.45,777.4499999999971,2
2072,97822,99721.831,1899.8310000000056,2
2073,102746,105308.135,2562.1349999999948,2
2074,111619,111233.441,-385.55899999999383,1
2075,116907,116867.103,-39.896999999997206,1
2076,121214,121262.955,48.955000000001746,1
2077,124397,124753.764,356.7639999999956,1
2078,126824,127059.862,235.8619999999937,1
2079,128246,127910.007,-335.9930000000022,1
2080,128739,128191.026,-547.974000000002,1
2081,127519,127391.757,-127.24300000000221,1
2082,124643,124315.411,-327.5890000000072,1
2083,120464,120106.554,-357.4459999999963,1
2084,116478,116108.151,-369.849000000002,1
2085,111544,112095.734,551.7339999999967,1
2086,103908,104985.394,1077.3940000000002,2
2087,95686,96681.396,995.3959999999934,2
2088,88589,89761.459,1172.4590000000026,2
2089,83813,84506.669,693.6689999999944,2
2090,80627,81027.86,400.8600000000006,1
2091,78755,78870.566,115.56600000000617,1
2092,78742,78667.015,-74.98500000000058,1
2093,81466,81010.419,-455.5810000000056,1
2094,87259,85340.713,-1918.2869999999966,0
2095,92731,91825.8,-905.1999999999971,1
2096,97185,98249.418,1064.4180000000051,2
2097,101436,104077.137,2641.1370000000024,2
2098,107991,109564.419,1573.4189999999944,2
2099,112940,114635.169,1695.1689999999944,2
2100,118535,119084.543,549.5430000000051,1
2101,121681,122435.303,754.3029999999999,2
2102,123594,124583.455,989.4550000000017,2
2103,124264,125541.538,1277.5380000000005,2
2104,124087,125344.382,1257.3819999999978,2
2105,123033,123776.949,743.9489999999932,2
2106,121079,120435.052,-643.948000000004,1
2107,117081,115993.248,-1087.7519999999931,1
2108,113051,111743.652,-1307.3479999999981,1
2109,108435,107681.175,-753.8249999999971,1
2110,101457,100895.047,-561.9529999999941,1
2111,93250,92867.219,-382.7810000000027,1
2112,86101,86105.161,4.160999999992782,1
2113,81370,81183.587,-186.41300000000047,1
2114,78181,77915.286,-265.7140000000072,1
2115,76367,75916.418,-450.5819999999949,1
2116,76248,75952.358,-295.6420000000071,1
2117,78711,78252.644,-458.35599999999977,1
2118,83884,82163.894,-1720.1059999999998,1
2119,88941,87608.918,-1332.0819999999949,1
2120,93383,92575.523,-807.476999999999,1
2121,97365,97004.589,-360.4109999999928,1
2122,101197,100911.141,-285.85899999999674,1
2123,104788,104300.515,-487.4850000000006,1
2124,107814,106921.271,-892.7290000000066,1
2125,110019,109016.038,-1002.9619999999995,1
2126,111287,109696.06,-1590.9400000000023,1
2127,111864,109574.743,-2289.256999999998,0
2128,111952,108801.143,-3150.8570000000036,0
2129,111097,108362.097,-2734.9030000000057,0
2130,107881,106288.025,-1592.9750000000058,1
2131,105295,103651.919,-1643.0810000000056,1
2132,102574,101003.167,-1570.8329999999987,1
2133,99525,98230.04,-1294.9600000000064,1
2134,93695,93688.723,-6.277000000001863,1
2135,87072,87117.857,45.85700000000361,1
2136,78998,81016.189,2018.1889999999985,2
2137,74619,76615.01,1996.0099999999948,2
2138,71641,73455.055,1814.054999999993,2
2139,69691,71256.736,1565.7360000000044,2
2140,68854,70141.221,1287.221000000005,2
2141,69313,70461.611,1148.6110000000044,2
2142,70406,71538.836,1132.8359999999957,2
2143,73393,74870.881,1477.880999999994,2
2144,78105,80035.937,1930.9370000000054,2
2145,83214,85500.278,2286.2780000000057,2
2146,88017,90182.494,2165.494000000006,2
2147,92286,94653.663,2367.6630000000005,2
2148,95711,98118.867,2407.8669999999984,2
2149,98364,100680.059,2316.058999999994,2
2150,100441,101859.647,1418.6469999999972,2
2151,102476,102452.941,-23.05899999999383,1
2152,104346,102938.72,-1407.2799999999988,1
2153,105298,104033.132,-1264.8680000000022,1
2154,104415,103975.024,-439.9759999999951,1
2155,101771,102046.031,275.0310000000027,1
2156,98967,99327.343,360.3429999999935,1
2157,96184,96781.514,597.5139999999956,1
2158,90909,91799.492,890.4919999999984,2
2159,84651,85571.901,920.900999999998,2
2160,77950,79773.16,1823.1600000000035,2
2161,73607,75225.292,1618.2920000000013,2
2162,70577,71919.887,1342.8870000000024,2
2163,68526,69695.541,1169.5409999999974,2
2164,67399,68315.033,916.0329999999958,2
2165,67184,67723.423,539.4229999999952,1
2166,67471,67660.796,189.7960000000021,1
2167,69925,70368.166,443.16599999999744,1
2168,74930,75382.756,452.75599999999395,1
2169,80722,81723.761,1001.7609999999986,2
2170,86388,87849.893,1461.8929999999964,2
2171,91745,93510.448,1765.448000000004,2
2172,96558,98341.085,1783.0850000000064,2
2173,100337,101685.694,1348.6940000000031,2
2174,103405,103615.943,210.9429999999993,1
2175,106228,104982.786,-1245.2140000000072,1
2176,108708,106500.914,-2207.0859999999957,0
2177,110186,107580.37,-2605.6300000000047,0
2178,109456,106528.805,-2927.195000000007,0
2179,107020,104275.32,-2744.679999999993,0
2180,104095,101254.716,-2840.2839999999997,0
2181,100762,97835.944,-2926.055999999997,0
2182,94662,92186.2,-2475.800000000003,0
2183,87730,84922.047,-2807.952999999994,0
2184,79925,78962.99,-962.0099999999948,1
2185,75703,74611.63,-1091.3699999999953,1
2186,72873,71884.691,-988.3089999999938,1
2187,71375,70432.683,-942.3169999999955,1
2188,71665,70893.448,-771.551999999996,1
2189,74407,73547.664,-859.3359999999957,1
2190,79293,77695.171,-1597.828999999998,1
2191,85030,83571.763,-1458.2369999999937,1
2192,90482,89141.815,-1340.1849999999977,1
2193,95281,93948.68,-1332.320000000007,1
2194,100251,98825.601,-1425.399000000005,1
2195,104966,102941.903,-2024.0969999999943,0
2196,109297,107452.905,-1844.0950000000012,0
2197,113062,111536.121,-1525.8790000000008,1
2198,115447,114670.193,-776.8070000000007,1
2199,117180,116912.184,-267.81600000000617,1
2200,118142,119136.691,994.6910000000062,2
2201,118255,119892.171,1637.171000000002,2
2202,116415,117926.641,1511.6410000000033,2
2203,112943,113483.806,540.8059999999969,1
2204,109102,108483.174,-618.8260000000009,1
2205,104911,103653.268,-1257.7320000000036,1
2206,97525,96068.837,-1456.1630000000005,1
2207,89664,87799.143,-1864.8570000000036,0
2208,80036,80979.528,943.5280000000057,2
2209,75622,76394.624,772.6239999999962,2
2210,72635,73232.784,597.7839999999997,1
2211,71018,71456.587,438.58699999999953,1
2212,71225,71364.283,139.2829999999958,1
2213,73934,73589.861,-344.1389999999956,1
2214,78811,77308.507,-1502.4930000000022,1
2215,84171,82859.872,-1311.127999999997,1
2216,88498,87869.007,-628.9930000000022,1
2217,92229,91891.261,-337.7390000000014,1
2218,95879,95642.951,-236.04899999999907,1
2219,99141,98822.675,-318.3249999999971,1
2220,101967,101616.76,-350.24000000000524,1
2221,104466,104174.508,-291.49199999999837,1
2222,106046,105815.123,-230.87699999999313,1
2223,107306,107074.931,-231.06900000000314,1
2224,108195,108289.021,94.02099999999336,1
2225,108274,108751.227,477.22699999999895,1
2226,106639,107137.648,498.64800000000105,1
2227,103790,103546.335,-243.6649999999936,1
2228,100814,98885.314,-1928.6860000000015,0
2229,97747,95381.844,-2365.1560000000027,0
2230,91355,89082.579,-2272.421000000002,0
2231,84109,81880.533,-2228.467000000004,0
2232,75316,75697.91,381.9100000000035,1
2233,71291,71559.579,268.5789999999979,1
2234,68744,69024.835,280.8350000000064,1
2235,67408,67592.943,184.9429999999993,1
2236,67712,67919.948,207.94800000000396,1
2237,70444,69918.658,-525.3420000000042,1
2238,75131,73781.627,-1349.3730000000069,1
2239,80215,78681.988,-1533.0120000000024,1
2240,84007,82764.542,-1242.4579999999987,1
2241,87028,85640.621,-1387.3790000000008,1
2242,89958,88680.73,-1277.270000000004,1
2243,92659,91133.948,-1525.051999999996,1
2244,95055,93652.679,-1402.3209999999963,1
2245,97387,96034.768,-1352.2320000000036,1
2246,99095,98262.946,-832.0540000000037,1
2247,100633,100545.257,-87.74300000000221,1
2248,101860,102756.456,896.4560000000056,2
2249,102385,104244.805,1859.804999999993,2
2250,101077,103589.386,2512.3859999999986,2
2251,98442,100351.297,1909.297000000006,2
2252,95755,95843.804,88.80400000000373,1
2253,93103,92056.568,-1046.4320000000007,1
2254,87092,86157.343,-934.6570000000065,1
2255,80197,79044.703,-1152.297000000006,1
2256,73371,73182.033,-188.9670000000042,1
2257,69614,69411.824,-202.17600000000675,1
2258,67270,66856.188,-413.81200000000536,1
2259,66040,65605.733,-434.2670000000071,1
2260,66371,66143.783,-227.2170000000042,1
2261,68866,68303.967,-562.0329999999958,1
2262,73455,71933.593,-1521.4070000000065,1
2263,77798,76905.779,-892.221000000005,1
2264,81666,80887.11,-778.8899999999994,1
2265,84815,83963.324,-851.6760000000068,1
2266,88019,87234.427,-784.573000000004,1
2267,91189,89904.595,-1284.4049999999988,1
2268,93712,92676.718,-1035.2820000000065,1
2269,96030,95993.284,-36.71600000000035,1
2270,98806,99332.481,526.4809999999998,1
2271,101018,102768.578,1750.577999999994,2
2272,104152,106614.109,2462.1089999999967,2
2273,106410,109044.218,2634.2179999999935,2
2274,108100,109191.4,1091.3999999999942,2
2275,106322,106637.643,315.6429999999964,1
2276,102514,102033.7,-480.3000000000029,1
2277,99211,98720.137,-490.86299999999756,1
2278,92955,92432.304,-522.6959999999963,1
2279,85672,85297.855,-374.1450000000041,1
2280,78188,79194.414,1006.4140000000043,2
2281,73731,74675.941,944.9410000000062,2
2282,71110,71820.425,710.4250000000029,2
2283,69950,70160.844,210.84399999999732,1
2284,70030,70422.038,392.03800000000047,1
2285,71195,72357.317,1162.3169999999955,2
2286,75405,75469.778,64.7780000000057,1
2287,81296,80061.33,-1234.6699999999983,1
2288,86483,84500.301,-1982.6989999999932,0
2289,89707,88678.193,-1028.8070000000007,1
2290,95346,92894.682,-2451.3179999999993,0
2291,99943,96841.198,-3101.801999999996,0
2292,105157,100495.02,-4661.979999999996,0
2293,107987,104194.026,-3792.974000000002,0
2294,109832,108000.566,-1831.4339999999938,0
2295,112438,111893.379,-544.6209999999992,1
2296,115011,114836.543,-174.45699999999488,1
2297,116664,116322.692,-341.30800000000454,1
2298,115510,114998.29,-511.7100000000064,1
2299,111013,111427.533,414.5329999999958,1
2300,107796,107859.024,63.02400000000489,1
2301,104720,104169.555,-550.445000000007,1
2302,97882,98504.468,622.4679999999935,1
2303,90517,91513.593,996.5929999999935,2
2304,85413,85280.983,-132.0170000000071,1
2305,80317,80397.111,80.11100000000442,1
2306,76800,77003.964,203.96400000000722,1
2307,74379,74686.212,307.21199999999953,1
2308,73450,73767.69,317.6900000000023,1
2309,73515,73832.918,317.9180000000051,1
2310,74614,74895.315,281.3150000000023,1
2311,78450,77945.799,-504.20100000000093,1
2312,84022,83177.269,-844.7309999999998,1
2313,90439,88389.271,-2049.7290000000066,0
2314,95901,93523.041,-2377.9590000000026,0
2315,101330,98665.624,-2664.376000000004,0
2316,103877,103285.44,-591.5599999999977,1
2317,107654,106572.978,-1081.0219999999972,1
2318,110548,109432.865,-1115.1349999999948,1
2319,111965,111721.235,-243.76499999999942,1
2320,113478,112217.546,-1260.453999999998,1
2321,113346,112121.713,-1224.2869999999966,1
2322,111534,110700.812,-833.1879999999946,1
2323,108222,107405.901,-816.099000000002,1
2324,105602,103932.386,-1669.6140000000014,1
2325,102381,100722.193,-1658.8070000000007,1
2326,96477,95385.795,-1091.2050000000017,1
2327,90554,88821.205,-1732.7949999999983,1
2328,84020,82734.388,-1285.6119999999937,1
2329,79239,78002.675,-1236.324999999997,1
2330,75222,74686.933,-535.0669999999955,1
2331,73163,72295.374,-867.6260000000038,1
2332,71920,70927.049,-992.9510000000009,1
2333,70825,70237.886,-587.1140000000014,1
2334,71238,70348.428,-889.5720000000001,1
2335,74572,73766.571,-805.4290000000037,1
2336,79949,79874.597,-74.4030000000057,1
2337,86280,87290.139,1010.1389999999956,2
2338,94012,94307.055,295.054999999993,1
2339,101132,100938.194,-193.80599999999686,1
2340,107277,106670.213,-606.7869999999966,1
2341,111972,110899.778,-1072.2219999999943,1
2342,115847,114487.147,-1359.8530000000028,1
2343,118958,117593.863,-1364.1370000000024,1
2344,120870,120257.369,-612.630999999994,1
2345,122467,121473.94,-993.0599999999977,1
2346,121471,120528.373,-942.6269999999931,1
2347,117500,117873.594,373.5939999999973,1
2348,114210,114640.922,430.92200000000594,1
2349,109600,111983.874,2383.873999999996,2
2350,102273,106037.549,3764.548999999999,2
2351,95786,98833.651,3047.650999999998,2
2352,89827,92058.634,2231.6340000000055,2
2353,85123,86809.655,1686.6549999999988,2
2354,83876,83388.52,-487.4799999999959,1
2355,81524,81272.789,-251.2109999999957,1
2356,81760,81379.73,-380.2700000000041,1
2357,83844,84185.624,341.62399999999616,1
2358,88616,88397.712,-218.28800000000047,1
2359,95212,94061.86,-1150.1399999999994,1
2360,101213,99829.008,-1383.9919999999984,1
2361,106574,105659.144,-914.8559999999998,1
2362,112392,111532.677,-859.323000000004,1
2363,118091,117284.038,-806.9619999999995,1
2364,122610,121886.139,-723.8610000000044,1
2365,124956,125029.966,73.96600000000035,1
2366,127098,126918.863,-179.13700000000244,1
2367,127837,127806.126,-30.87399999999616,1
2368,127576,127348.421,-227.5789999999979,1
2369,126902,125528.482,-1373.5179999999964,1
2370,124447,121295.871,-3151.129000000001,0
2371,120961,115606.493,-5354.506999999998,0
2372,116701,110464.158,-6236.842000000004,0
2373,111718,106153.552,-5564.448000000004,0
2374,104193,99484.528,-4708.471999999994,0
2375,96146,91697.515,-4448.485000000001,0
2376,81829,85286.569,3457.569000000003,2
2377,77404,80708.46,3304.4600000000064,2
2378,74401,77575.933,3174.9330000000045,2
2379,72670,75645.698,2975.698000000004,2
2380,72700,75500.946,2800.9459999999963,2
2381,75120,77552.722,2432.7219999999943,2
2382,79633,81526.51,1893.5099999999948,2
2383,84454,86512.988,2058.9879999999976,2
2384,89976,90482.281,506.2810000000027,1
2385,92237,93185.746,948.7459999999992,2
2386,93893,94888.353,995.3530000000028,2
2387,95105,95533.765,428.7649999999994,1
2388,95908,95331.302,-576.698000000004,1
2389,96270,95038.381,-1231.619000000006,1
2390,96145,94162.77,-1982.229999999996,0
2391,95953,93239.78,-2713.220000000001,0
2392,95956,93068.116,-2887.8840000000055,0
2393,95731,92932.876,-2798.123999999996,0
2394,94691,91875.564,-2815.4360000000015,0
2395,92928,89991.886,-2936.1140000000014,0
2396,90929,87781.964,-3147.035999999993,0
2397,88682,86226.528,-2455.4719999999943,0
2398,83620,81616.597,-2003.4030000000057,0
2399,77569,75867.788,-1701.2119999999995,1
2400,71170,71274.562,104.56200000000536,1
2401,67531,67831.564,300.5639999999985,1
2402,65630,65916.026,286.025999999998,1
2403,64747,64974.869,227.86899999999878,1
2404,65334,65484.948,150.94799999999668,1
2405,68064,67793.492,-270.50800000000163,1
2406,72262,71690.757,-571.2430000000022,1
2407,77013,76315.26,-697.7400000000052,1
2408,80290,79423.236,-866.7639999999956,1
2409,82594,81719.611,-874.3889999999956,1
2410,84552,83695.328,-856.6720000000059,1
2411,86221,85253.745,-967.2550000000047,1
2412,88015,86943.096,-1071.903999999995,1
2413,89726,88754.181,-971.8190000000031,1
2414,91162,90900.576,-261.42399999999907,1
2415,92589,92859.318,270.3179999999993,1
2416,94204,95210.161,1006.1609999999928,2
2417,95424,97221.039,1797.0390000000043,2
2418,95006,97368.356,2362.3559999999998,2
2419,93364,95472.329,2108.328999999998,2
2420,91580,92275.936,695.9360000000015,2
2421,89677,90169.841,492.84100000000035,1
2422,84178,84957.519,779.5190000000002,2
2423,77766,78723.921,957.9210000000021,2
2424,72321,73213.927,892.926999999996,2
2425,68658,69538.278,880.2780000000057,2
2426,66455,67299.624,844.6239999999962,2
2427,65326,65984.672,658.6720000000059,2
2428,65771,66279.627,508.62699999999313,1
2429,68353,68548.659,195.65899999999965,1
2430,72562,72422.877,-139.12300000000687,1
2431,77858,77327.384,-530.6159999999945,1
2432,82108,81307.338,-800.6619999999966,1
2433,85548,84632.301,-915.6989999999932,1
2434,88914,88226.99,-687.0099999999948,1
2435,92195,91336.06,-858.9400000000023,1
2436,95295,94645.053,-649.9470000000001,1
2437,98469,97207.746,-1261.2540000000008,1
2438,100948,98745.512,-2202.4879999999976,0
2439,103196,102009.519,-1186.4809999999998,1
2440,105074,104587.305,-486.695000000007,1
2441,106224,105882.127,-341.87300000000687,1
2442,105226,104925.992,-300.00800000000163,1
2443,102565,102351.1,-213.89999999999418,1
2444,99675,98585.152,-1089.8479999999981,1
2445,97144,96506.446,-637.5540000000037,1
2446,91022,90928.378,-93.62200000000303,1
2447,83645,84222.808,577.8080000000045,1
2448,79056,78408.893,-647.1070000000036,1
2449,74556,74230.736,-325.2639999999956,1
2450,71653,71619.121,-33.879000000000815,1
2451,70068,70256.863,188.86299999999756,1
2452,70243,70470.548,227.54799999999523,1
2453,72193,72431.142,238.1420000000071,1
2454,76962,76202.152,-759.8479999999981,1
2455,82089,81373.49,-715.5099999999948,1
2456,86883,86135.483,-747.5170000000071,1
2457,91010,89697.042,-1312.9579999999987,1
2458,94982,93169.08,-1812.9199999999983,0
2459,98737,96439.27,-2297.729999999996,0
2460,101314,99634.675,-1679.324999999997,1
2461,104755,102746.28,-2008.7200000000012,0
2462,107423,105606.529,-1816.471000000005,0
2463,109709,107695.284,-2013.7160000000003,0
2464,111617,109612.228,-2004.7719999999972,0
2465,112441,110073.879,-2367.120999999999,0
2466,109711,108473.824,-1237.1760000000068,1
2467,106228,105506.492,-721.5080000000016,1
2468,102615,102317.25,-297.75,1
2469,100028,100331.509,303.50900000000547,1
2470,94005,95708.844,1703.8439999999973,2
2471,87212,89552.729,2340.7290000000066,2
2472,83201,84091.068,890.0679999999993,2
2473,78364,79643.159,1279.1589999999997,2
2474,75156,76888.683,1732.6830000000045,2
2475,72934,74923.221,1989.221000000005,2
2476,71955,74041.875,2086.875,2
2477,72133,74574.667,2441.6670000000013,2
2478,75756,75738.077,-17.922999999995227,1
2479,79331,79368.514,37.513999999995576,1
2480,85120,85245.593,125.59299999999348,1
2481,91545,91503.432,-41.5679999999993,1
2482,97649,97772.174,123.17399999999907,1
2483,103341,102832.694,-508.30599999999686,1
2484,107823,107090.828,-732.1720000000059,1
2485,111373,109826.71,-1546.2899999999936,1
2486,114418,112333.247,-2084.752999999997,0
2487,116867,114600.117,-2266.8830000000016,0
2488,118840,116499.121,-2340.879000000001,0
2489,119985,117623.482,-2361.5179999999964,0
2490,117317,116878.626,-438.37399999999616,1
2491,113895,113760.373,-134.62699999999313,1
2492,110574,109717.758,-856.2419999999984,1
2493,107776,106925.256,-850.744000000006,1
2494,102556,101750.954,-805.0460000000021,1
2495,95818,95026.825,-791.1750000000029,1
2496,88045,88807.139,762.1389999999956,2
2497,83048,83318.005,270.00500000000466,1
2498,79406,79586.295,180.29499999999825,1
2499,76812,77193.381,381.38099999999395,1
2500,75355,75781.388,426.3880000000063,1
2501,74794,75392.207,598.2069999999949,1
2502,76583,75302.07,-1280.929999999993,1
2503,78767,78996.214,229.21400000000722,1
2504,84879,85720.934,841.9339999999938,2
2505,92129,93612.893,1483.8929999999964,2
2506,101153,101076.099,-76.90099999999802,1
2507,107872,107804.041,-67.95900000000256,1
2508,114181,113229.519,-951.4809999999998,1
2509,118460,117570.259,-889.7409999999945,1
2510,121819,120899.817,-919.1830000000045,1
2511,124738,123847.262,-890.7379999999976,1
2512,126835,126529.116,-305.88400000000547,1
2513,128032,128036.007,4.006999999997788,1
2514,127221,127865.618,644.6180000000022,1
2515,123238,124855.92,1617.9199999999983,2
2516,118658,119886.346,1228.346000000005,2
2517,114468,116178.591,1710.5910000000003,2
2518,107185,109456.359,2271.3589999999967,2
2519,98885,101466.913,2581.9130000000005,2
2520,92853,94440.651,1587.650999999998,2
2521,87950,89062.095,1112.0950000000012,2
2522,84454,85595.874,1141.8739999999962,2
2523,82553,83426.63,873.6300000000047,2
2524,82519,83094.611,575.6110000000044,1
2525,84697,85238.502,541.5019999999931,1
2526,89844,89446.84,-397.1600000000035,1
2527,96075,97031.181,956.1809999999969,2
2528,103502,104885.327,1383.3270000000048,2
2529,110881,112757.924,1876.923999999999,2
2530,118505,120463.033,1958.0329999999958,2
2531,125621,127572.368,1951.3680000000022,2
2532,133329,133300.661,-28.339000000007218,1
2533,137602,137349.628,-252.37200000000303,1
2534,140308,139711.236,-596.7639999999956,1
2535,142217,140673.922,-1543.0780000000086,1
2536,143153,140919.717,-2233.282999999996,0
2537,142865,141069.32,-1795.679999999993,0
2538,140294,140581.293,287.2930000000051,1
2539,135347,137730.775,2383.774999999994,2
2540,130412,132185.353,1773.3530000000028,2
2541,124736,127374.47,2638.470000000001,2
2542,116074,119025.127,2951.126999999993,2
2543,106797,109750.489,2953.4890000000014,2
2544,98723,101623.175,2900.175000000003,2
2545,93118,95588.516,2470.5160000000033,2
2546,88935,91262.832,2327.831999999995,2
2547,86403,88212.034,1809.0339999999997,2
2548,85921,87312.069,1391.0690000000031,2
2549,88409,89140.158,731.1579999999958,2
2550,95463,93175.193,-2287.8070000000007,0
2551,101990,100808.998,-1181.0019999999931,1
2552,109052,109317.631,265.63099999999395,1
2553,116366,117240.165,874.1649999999936,2
2554,123887,125004.95,1117.949999999997,2
2555,131145,131562.528,417.52799999999115,1
2556,138070,137195.426,-874.5739999999932,1
2557,142292,141948.502,-343.4979999999923,1
2558,145048,144874.046,-173.9539999999979,1
2559,146756,146182.487,-573.5130000000063,1
2560,147585,146844.786,-740.2140000000072,1
2561,147047,146452.871,-594.1289999999863,1
2562,144643,144913.354,270.3539999999921,1
2563,139825,140804.064,979.064000000013,2
2564,134337,134908.558,571.55799999999,1
2565,128726,129611.944,885.9440000000031,2
2566,119458,121087.807,1629.8070000000007,2
2567,109850,111857.047,2007.047000000006,2
2568,102602,103724.801,1122.8010000000068,2
2569,96339,97651.302,1312.301999999996,2
2570,92035,93101.458,1066.4579999999987,2
2571,89709,90206.059,497.05899999999383,1
2572,89232,89322.929,90.92900000000373,1
2573,91737,90763.348,-973.6520000000019,1
2574,96538,94874.225,-1663.7749999999942,1
2575,102990,102146.434,-843.5660000000062,1
2576,110706,109447.757,-1258.2430000000022,1
2577,116953,116311.933,-641.0669999999955,1
2578,124015,122940.62,-1074.3800000000047,1
2579,130354,129089.096,-1264.903999999995,1
2580,136047,134376.0,-1671.0,1
2581,139952,137601.269,-2350.7309999999998,0
2582,142458,138388.351,-4069.649000000005,0
2583,143309,138391.215,-4917.7850000000035,0
2584,143627,138943.398,-4683.6020000000135,0
2585,142777,138697.095,-4079.904999999999,0
2586,140087,137263.753,-2823.247000000003,0
2587,135295,132874.94,-2420.0599999999977,0
2588,130734,127107.958,-3626.0420000000013,0
2589,125666,121368.032,-4297.9679999999935,0
2590,117493,113243.66,-4249.3399999999965,0
2591,107658,104535.092,-3122.907999999996,0
2592,99662,97317.155,-2344.845000000001,0
2593,94329,91854.619,-2474.380999999994,0
