dap,target,error,class,class2
122007,121462.0727,-544.9273,2,2
119139,119181.2818,42.2818,2,2
115934,116135.9273,201.9273,2,2
113070,114608.44,1538.44,2,2
108626,110630.37,2004.37,2,2
101559,103876.5545,2317.5545,1,1
94640,96829.13636,2189.13636,1,1
87121,90394.74,3273.74,1,1
84075,86201.89091,2126.89091,1,1
81367,83229.80909,1862.80909,1,1
80287,81214.80909,927.80909,1,1
81171,80875.56364,-295.43636,1,1
83122,82805.71818,-316.28182,1,1
88553,87764.83636,-788.16364,1,1
92425,92587.23636,162.23636,1,1
96350,95794.19091,-555.80909,1,1
99835,98698.39091,-1136.60909,1,1
102921,101906.4818,-1014.5182,1,1
105838,104762.9818,-1075.0182,1,1
108331,107304.5091,-1026.4909,1,1
110403,109144.6818,-1258.3182,1,1
111451,110116.0818,-1334.9182,2,2
111369,110441.4364,-927.5636,2,2
111585,111738.2636,153.2636,2,2
111390,112304.5545,914.5545,2,2
110282,110401.0818,119.0818,2,2
107571,107002.8273,-568.1727,1,1
104630,103845.9636,-784.0364,1,1
100528,99477.82727,-1050.17273,1,1
94312,93064.57273,-1247.42727,1,1
86020,86194.35,174.35,1,1
80388,79929.9,-458.1,1,1
75700,75971.84,271.84,1,1
72753,72706.94286,-46.05714,1,1
70940,71158.06,218.06,1,0
71211,70682.54545,-528.45455,0,0
73950,72325.13,-1624.87,1,1
79382,77049.40909,-2332.59091,1,1
83210,80991.82727,-2218.17273,1,1
86806,83860.3,-2945.7,1,1
89125,86523.91818,-2601.08182,1,1
90736,89292.38182,-1443.61818,1,1
92896,91635.37273,-1260.62727,1,1
95089,94227.21818,-861.78182,1,1
97388,97084.29091,-303.70909,1,1
99276,99632.83636,356.83636,1,1
101908,102016.3455,108.3455,1,1
103872,104146.9818,274.9818,1,1
104758,105409.7636,651.7636,1,1
104198,104040.3364,-157.6636,1,1
101531,100255.8182,-1275.1818,1,1
99281,98025.16364,-1255.83636,1,1
92974,94010.47273,1036.47273,1,1
87130,87842.29091,712.29091,1,1
80562,81360.98182,798.98182,1,1
75185,75846.85455,661.85455,1,1
71709,71814.68182,105.68182,1,1
68492,69393.8,901.8,0,0
67185,67951.77273,766.77273,0,0
67839,67657.08333,-181.91667,0,0
70594,,,,0
75316,,,,1
79405,,,,1
82551,,,,1
85151,,,,1
87800,,,,1
90079,,,,1
92186,,,,1
94380,,,,1
95987,,,,1
97077,,,,1
98066,,,,1
98374,,,,1
96642,,,,1
93685,,,,1
91405,,,,1
88655,,,,1
83732,,,,1
78056,,,,1
72282,,,,1
68588,,,,0
66297,,,,0
64818,,,,0
64414,,,,0
65184,,,,0
66572,,,,0
68884,,,,0
72773,,,,1
76720,,,,1
80175,,,,1
83060,,,,1
85510,,,,1
87652,,,,1
89513,,,,1
91268,,,,1
93065,,,,1
94137,,,,1
93416,,,,1
91347,,,,1
89776,,,,1
87294,,,,1
82798,,,,1
77622,,,,1
73572,,,,1
69930,,,,0
67562,,,,0
65899,,,,0
65148,,,,0
65317,,,,0
65842,,,,0
67499,,,,0
71571,,,,0
76133,,,,1
80212,,,,1
83925,,,,1
87169,,,,1
89753,,,,1
91715,,,,1
93537,,,,1
95532,,,,1
97207,,,,1
97056,,,,1
95574,,,,1
94251,,,,1
91637,,,,1
86605,,,,1
81042,,,,1
76158,,,,1
72142,,,,1
69455,,,,0
67584,,,,0
66670,,,,0
66669,,,,0
67217,,,,0
68862,,,,0
73068,,,,1
77979,,,,1
82575,,,,1
86926,,,,1
90972,,,,1
94282,,,,1
96930,,,,1
99182,,,,1
101230,,,,1
102448,,,,1
101420,,,,1
99162,,,,1
97196,,,,1
93831,,,,1
88264,,,,1
82388,,,,1
77322,,,,1
73419,,,,1
70941,,,,0
69549,,,,0
69945,,,,0
72775,,,,1
77840,,,,1
82226,,,,1
86201,,,,1
90193,,,,1
94398,,,,1
98560,,,,1
102580,,,,1
106391,,,,1
109134,,,,1
111165,,,,1
112703,,,,2
113220,,,,2
111422,,,,1
108218,,,,1
105253,,,,1
100961,,,,1
93976,,,,1
86849,,,,1
80046,,,,1
75981,,,,1
73529,,,,1
72195,,,,1
72519,,,,1
75666,,,,1
81188,,,,1
85778,,,,1
89610,,,,1
93463,,,,1
97531,,,,1
101477,,,,1
105007,,,,1
108152,,,,1
110073,,,,1
111198,,,,1
111902,,,,1
111646,,,,1
109592,,,,2
106711,,,,1
104211,,,,1
99988,,,,1
93181,,,,1
86227,,,,1
