,dap,target,class,
2525,25.080346,27.761829,1,","
2526,26.616243,26.377207,1,","
2527,28.797814,29.510276,1,","
2528,31.185402,41.535943,1,","
2529,36.464781,32.507434,1,","
2530,41.177373,38.048302,1,","
2531,46.37472,45.997497,1,","
2532,50.129423,99.579829,2,","
2533,55.382293,118.927611,2,","
2534,62.229635,80.736924,2,","
2535,72.998714,65.421552,2,","
2536,86.433402,79.155666,2,","
2537,93.376087,149.874776,2,","
2538,67.516715,145.374942,2,","
2539,51.686039,66.229377,2,","
2540,44.333634,43.662123,1,","
2541,40.143965,42.02273,1,","
2542,35.204783,40.301785,1,","
2543,31.602079,50.879446,1,","
2544,31.712055,38.253744,1,","
2545,28.16976,28.492099,1,","
2546,25.865005,25.325565,1,","
2547,24.087786,24.242605,1,","
2548,23.945653,23.633709,1,","
2549,25.291293,25.296975,1,","
2550,27.288154,28.541412,1,","
2551,31.406691,33.638166,1,","
2552,36.628787,35.556952,1,","
2553,42.811896,31.419442,1,","
2554,47.969438,37.698228,1,","
2555,54.432054,45.266065,1,","
2556,59.372249,107.798975,2,","
2557,68.59663,85.854432,2,","
2558,77.517678,56.744234,2,","
2559,92.662334,70.046446,2,","
2560,112.890946,61.650557,2,","
2561,114.217304,65.140677,2,","
2562,90.42754,55.870188,1,","
2563,66.004429,64.097885,2,","
2564,57.16847,61.725365,2,","
2565,49.333054,43.626442,1,","
2566,43.585788,37.891699,1,","
2567,38.596076,37.873878,1,","
2568,37.391447,41.276435,1,","
2569,31.715865,29.871019,1,","
2570,27.150618,27.012289,1,","
2571,26.146812,26.069412,1,","
2572,25.746532,25.850642,1,","
2573,26.857947,26.140269,1,","
2574,29.289548,27.776817,1,","
2575,36.071204,33.858438,1,","
2576,40.792851,44.213993,1,","
2577,44.971254,35.789047,1,","
2578,50.902609,38.932551,1,","
2579,59.199062,46.154657,1,","
2580,64.006882,41.640729,1,","
2581,72.550527,45.249279,1,","
2582,79.586121,46.897609,1,","
2583,95.471646,46.759581,1,","
2584,108.294474,84.123929,2,","
2585,105.774169,109.581444,2,","
2586,82.13984,60.273269,2,","
2587,67.726128,63.315054,2,","
2588,58.571095,40.773357,1,","
2589,50.71701,41.940036,1,","
2590,43.185489,38.026055,1,","
2591,37.356944,39.156259,1,","
2592,36.070433,36.630665,1,","
2593,30.718112,28.974883,1,","
2594,27.596258,26.79268,1,","
2595,26.461383,25.864307,1,","
2596,26.412363,25.919622,1,","
2597,27.259682,26.745312,1,","
2598,29.053911,26.721302,1,","
2599,32.234032,30.014454,1,","
2600,35.895365,29.237777,1,","
2601,38.691886,34.334203,1,","
2602,43.542567,34.314916,1,","
2603,46.863482,33.564415,1,","
2604,50.98633,32.101371,1,","
2605,52.115735,37.8417,1,","
2606,54.192017,39.818463,1,","
2607,53.397289,38.58069,1,","
2608,53.538125,42.904748,1,","
2609,48.216444,32.688516,1,","
2610,43.440433,32.260945,1,","
2611,41.580585,32.647287,1,","
2612,38.633756,36.958874,1,","
2613,35.593868,28.211313,1,","
2614,29.980442,26.571066,1,","
2615,25.870006,23.311658,1,","
2616,25.940769,25.099732,1,","
2617,23.568356,38.594851,1,","
2618,22.476441,23.78515,1,","
2619,21.69328,21.741959,1,","
2620,21.506645,22.514287,1,","
2621,22.871667,24.391688,1,","
2622,24.156988,23.458275,1,","
2623,25.872936,25.207871,1,","
2624,27.651189,32.14446,1,","
2625,29.480768,34.256207,1,","
2626,30.099715,30.255029,1,","
2627,31.39584,30.408978,1,","
2628,31.990364,30.120956,1,","
2629,32.647023,36.641649,1,","
2630,33.781779,45.385082,1,","
2631,35.036413,51.296402,1,","
2632,35.330894,75.155396,2,","
2633,35.316961,44.448024,1,","
2634,33.090118,38.98564,1,","
2635,31.625011,53.576324,1,","
2636,29.122023,28.604506,1,","
2637,28.364968,30.974416,1,","
2638,25.776858,25.802667,1,","
2639,23.243841,22.085234,1,","
2640,24.433448,22.591627,1,","
2641,22.952505,25.056015,1,","
2642,21.166631,21.214205,1,","
2643,20.025495,20.771988,1,","
2644,19.28125,19.659324,1,","
2645,19.344003,20.126314,1,","
2646,18.900954,18.8607,1,","
2647,20.599809,19.21629,1,","
2648,22.668394,20.199198,1,","
2649,25.598302,20.61283,1,","
2650,25.408047,20.382858,1,","
2651,26.768574,20.844984,1,","
2652,28.160592,22.737187,1,","
2653,31.775417,24.395549,1,","
2654,34.855281,26.906291,1,","
2655,34.809479,32.02398,1,","
2656,37.368247,27.598855,1,","
2657,39.190468,28.384842,1,","
2658,38.788057,34.052003,1,","
2659,37.73327,27.702343,1,","
2660,34.586995,26.976141,1,","
2661,33.013816,24.242245,1,","
2662,27.75031,25.158226,1,","
2663,24.517909,21.415557,1,","
2664,22.047115,19.672093,1,","
2665,20.578717,20.037584,1,","
2666,19.502012,19.27324,1,","
2667,19.061319,17.295537,1,","
2668,18.204092,14.071037,1,","
2669,18.259587,9.021171,1,","
2670,17.386207,13.314881,1,","
2671,19.358776,-16.565717,0,","
2672,20.798278,12.680035,1,","
2673,23.575769,19.423042,1,","
2674,25.075319,21.499302,1,","
2675,29.467237,24.85307,1,","
2676,35.090633,41.296775,1,","
2677,38.206812,46.184023,1,","
2678,41.7166,31.385925,1,","
2679,43.86881,40.436219,1,","
2680,46.297482,36.175781,1,","
2681,51.401676,36.47768,1,","
2682,48.211153,39.120177,1,","
2683,46.018569,33.649793,1,","
2684,42.191277,25.724363,1,","
2685,38.450984,27.037864,1,","
2686,34.003397,27.715656,1,","
2687,30.613602,25.684233,1,","
2688,24.302729,22.750051,1,","
2689,22.205082,23.1181,1,","
2690,20.606982,21.507121,1,","
2691,19.492016,20.19599,1,","
2692,19.337019,19.944302,1,","
2693,18.641832,19.522282,1,","
2694,17.75235,19.781673,1,","
2695,19.663936,18.537957,1,","
2696,22.67415,19.914014,1,","
2697,25.740493,23.81762,1,","
2698,31.418925,29.288801,1,","
2699,37.019953,52.340666,1,","
2700,43.365976,43.094708,1,","
2701,46.378127,38.458049,1,","
2702,51.586207,48.206486,1,","
2703,52.803592,60.715699,2,","
2704,58.904991,108.365918,2,","
2705,65.761528,57.676963,2,","
2706,59.254625,178.43034,2,","
2707,53.191264,51.454058,1,","
2708,46.398502,40.31296,1,","
2709,43.643969,38.724117,1,","
2710,37.201102,33.571551,1,","
2711,32.726957,34.251246,1,","
2712,30.468729,31.156191,1,","
2713,26.314753,23.82287,1,","
2714,23.995811,22.928679,1,","
2715,22.877696,21.918786,1,","
2716,22.790271,22.700496,1,","
2717,23.656789,24.751475,1,","
2718,25.178316,24.671495,1,","
2719,29.305047,26.158197,1,","
2720,31.190451,31.765642,1,","
2721,39.030487,33.461335,1,","
2722,45.658555,33.629646,1,","
2723,54.262676,39.521513,1,","
2724,57.98552,39.926588,1,","
2725,67.403161,57.422194,2,","
2726,74.860563,51.993485,1,","
2727,90.870524,53.287039,1,","
2728,103.8496,45.024451,1,","
2729,106.384041,43.946677,1,","
2730,91.933573,41.797055,1,","
2731,65.639012,44.597881,1,","
2732,52.249358,46.859907,1,","
2733,46.13823,48.419443,1,","
2734,41.163898,36.817952,1,","
2735,36.192281,35.380593,1,","
2736,33.83412,30.337562,1,","
2737,29.471381,26.425126,1,","
2738,26.754443,23.411572,1,","
2739,24.241217,22.637419,1,","
2740,23.622138,22.537815,1,","
2741,24.487811,23.590322,1,","
2742,27.342075,25.790392,1,","
2743,30.811994,29.354464,1,","
2744,34.213309,36.185482,1,","
2745,38.831745,37.192964,1,","
2746,43.96521,37.410415,1,","
2747,48.921439,42.601242,1,","
2748,55.009387,51.14517,1,","
2749,62.11772,57.82611,2,","
2750,71.428489,47.450143,1,","
2751,79.122746,45.489107,1,","
2752,89.864557,45.028425,1,","
2753,86.278912,45.833143,1,","
2754,71.257308,42.96947,1,","
2755,56.901378,36.67353,1,","
2756,48.990087,40.701745,1,","
2757,44.077635,42.23579,1,","
2758,37.979643,39.706907,1,","
2759,34.636747,37.25727,1,","
2760,30.912548,33.461406,1,","
2761,27.028918,26.541569,1,","
2762,25.210352,25.53404,1,","
2763,23.797904,24.615762,1,","
2764,23.862852,24.417347,1,","
2765,24.421482,25.699118,1,","
2766,26.52454,30.406669,1,","
2767,29.324753,31.828556,1,","
2768,31.749219,31.527906,1,","
2769,35.423104,36.514969,1,","
2770,37.913518,35.662733,1,","
2771,42.938131,36.249805,1,","
2772,45.540782,40.089447,1,","
2773,48.959893,40.263162,1,","
2774,50.732753,40.79904,1,","
2775,49.301073,36.406302,1,","
2776,48.818794,50.179852,1,","
2777,47.12911,33.375781,1,","
2778,44.050116,32.818941,1,","
2779,40.902909,32.97135,1,","
2780,38.245492,30.118347,1,","
2781,35.783319,30.321318,1,","
2782,31.210039,28.728095,1,","
2783,28.899803,24.840868,1,","
2784,26.94986,25.021235,1,","
2785,24.180746,24.31001,1,","
2786,22.883816,22.57829,1,","
2787,22.320367,22.396182,1,","
2788,22.336998,22.562319,1,","
2789,23.13387,23.862115,1,","
2790,24.985742,24.810386,1,","
2791,26.596135,24.788596,1,","
2792,27.614005,26.039835,1,","
2793,29.599146,29.654514,1,","
2794,31.583473,98.532204,2,","
2795,35.430652,33.4407,1,","
2796,39.001697,42.347139,1,","
2797,43.264412,37.914944,1,","
2798,45.791885,43.751446,1,","
2799,50.686313,87.02766,2,","
2800,57.557929,35.906174,1,","
2801,54.014992,41.37586,1,","
2802,47.831008,36.999192,1,","
2803,40.862203,32.068308,1,","
2804,36.9835,31.123317,1,","
2805,32.474216,34.588458,1,","
2806,30.717959,30.748414,1,","
2807,28.07315,24.540465,1,","
2808,26.710289,25.177194,1,","
2809,24.222474,28.952319,1,","
2810,22.96561,23.776924,1,","
2811,22.494801,22.877034,1,","
2812,21.983974,22.445951,1,","
2813,21.968447,20.785407,1,","
2814,21.456318,20.21001,1,","
2815,22.791109,21.763369,1,","
2816,23.70389,23.384827,1,","
2817,25.087506,23.389716,1,","
2818,27.233692,25.088235,1,","
2819,29.971325,29.60861,1,","
2820,31.119459,31.023689,1,","
2821,33.168025,30.014134,1,","
2822,35.99314,46.394617,1,","
2823,38.275939,31.17866,1,","
2824,42.443058,31.137225,1,","
2825,44.421994,38.391771,1,","
2826,42.047107,30.210916,1,","
2827,36.35803,30.01086,1,","
2828,33.324159,29.855251,1,","
2829,31.117015,28.450264,1,","
2830,27.418105,25.980307,1,","
2831,24.905683,25.823367,1,","
2832,24.036193,27.200027,1,","
2833,22.145023,23.129487,1,","
2834,22.126169,22.78072,1,","
2835,21.68453,21.858588,1,","
2836,20.224556,20.576693,1,","
2837,18.518191,20.885912,1,","
2838,17.927546,20.070328,1,","
2839,18.767281,20.761786,1,","
2840,22.357481,21.563799,1,","
2841,25.725098,23.224859,1,","
2842,27.75495,23.593363,1,","
2843,30.965332,25.59035,1,","
2844,32.44866,28.275385,1,","
2845,35.223472,55.078175,1,","
2846,37.050848,29.268346,1,","
2847,38.596153,32.519324,1,","
2848,41.89122,31.510796,1,","
2849,47.025597,36.59033,1,","
2850,43.992526,45.574024,1,","
2851,39.853344,41.436285,1,","
2852,38.924431,36.470398,1,","
2853,36.435594,36.837796,1,","
2854,30.75539,27.675285,1,","
2855,26.895613,26.406556,1,","
2856,25.849886,26.391358,1,","
2857,23.419168,23.99682,1,","
2858,22.645107,22.88134,1,","
2859,22.381274,22.54641,1,","
2860,22.389513,22.516139,1,","
2861,22.958361,24.690846,1,","
2862,24.652802,25.357024,1,","
2863,28.996772,24.983315,1,","
2864,30.440386,31.509044,1,","
2865,35.961574,31.631116,1,","
2866,38.660354,40.61766,1,","
2867,44.33944,34.973265,1,","
2868,50.629206,37.722815,1,","
2869,53.116151,51.312284,1,","
2870,54.809788,72.554929,2,","
2871,59.860478,78.347437,2,","
2872,66.465927,48.974249,1,","
2873,66.956095,35.425836,1,","
2874,62.808736,36.619462,1,","
2875,53.729181,34.947549,1,","
2876,44.752726,33.592013,1,","
2877,40.894212,34.41609,1,","
2878,37.008868,34.356057,1,","
2879,31.119123,26.093184,1,","
2880,29.29693,26.757756,1,","
2881,26.080659,24.661676,1,","
2882,24.063095,23.483922,1,","
2883,23.327148,22.560574,1,","
2884,23.267789,22.399419,1,","
2885,24.024608,24.407412,1,","
2886,27.27569,23.670782,1,","
2887,28.111268,23.527275,1,","
2888,31.163329,29.193508,1,","
2889,33.867974,29.275204,1,","
2890,39.623152,32.075626,1,","
2891,43.976954,37.951579,1,","
2892,49.121188,32.789854,1,","
2893,48.513324,33.483766,1,","
2894,53.645899,53.647155,1,","
2895,58.650457,55.320992,1,","
2896,61.099612,37.555093,1,","
2897,62.770133,61.497682,2,","
2898,59.025984,37.618314,1,","
2899,51.494003,37.997577,1,","
2900,45.895912,35.412481,1,","
2901,41.636447,34.096502,1,","
2902,36.049298,31.350726,1,","
2903,30.605387,27.342763,1,","
2904,26.466503,25.30462,1,","
2905,24.984284,24.725979,1,","
2906,23.726479,23.315372,1,","
2907,23.024717,23.037142,1,","
2908,22.99995,22.646149,1,","
2909,23.517047,23.618618,1,","
2910,25.070963,24.135774,1,","
2911,26.619742,25.032337,1,","
2912,30.241993,28.62446,1,","
2913,34.270535,37.567416,1,","
2914,39.86205,33.760468,1,","
2915,42.397379,36.016466,1,","
2916,45.655072,34.52864,1,","
2917,48.737036,40.628186,1,","
2918,52.759905,35.422812,1,","
2919,56.62117,47.060394,1,","
2920,58.484328,46.06322,1,","
2921,60.147258,36.751995,1,","
2922,52.684426,37.538472,1,","
2923,48.180422,35.843431,1,","
2924,47.924747,34.906868,1,","
2925,41.201756,38.677682,1,","
2926,35.527304,32.723967,1,","
2927,28.33045,26.353254,1,","
2928,28.113628,24.605968,1,","
2929,25.690219,24.213901,1,","
2930,23.863221,22.830494,1,","
2931,23.109688,22.011125,1,","
2932,23.062588,21.942343,1,","
2933,23.803069,23.332857,1,","
2934,25.307883,23.567981,1,","
2935,27.511786,23.841081,1,","
2936,31.372488,25.786327,1,","
2937,36.016287,32.658567,1,","
2938,39.412025,36.60244,1,","
2939,44.195664,74.380691,2,","
2940,51.522406,33.658717,1,","
2941,54.59386,37.289898,1,","
2942,59.191291,47.140271,1,","
2943,65.315422,57.67059,2,","
2944,74.152448,60.738413,2,","
2945,81.468511,42.187672,1,","
2946,69.58148,46.903054,1,","
2947,53.427785,45.355581,1,","
2948,48.676112,41.903868,1,","
2949,43.246176,42.405487,1,","
2950,38.128047,36.0272,1,","
2951,33.278851,30.48973,1,","
2952,30.048241,29.332118,1,","
2953,26.802223,27.773107,1,","
2954,24.591358,24.451117,1,","
2955,23.735857,23.992316,1,","
2956,23.587918,23.682044,1,","
2957,24.622262,24.783911,1,","
2958,26.625923,24.516513,1,","
2959,28.681716,29.161805,1,","
2960,31.994394,31.888466,1,","
2961,36.547284,35.335398,1,","
2962,39.313841,38.552668,1,","
2963,41.581409,35.745693,1,","
2964,44.534697,39.5416,1,","
2965,48.113473,55.689783,1,","
2966,52.408524,39.750201,1,","
2967,60.901262,41.389581,1,","
2968,66.585319,42.026137,1,","
2969,67.830724,41.823972,1,","
2970,57.357098,40.773296,1,","
2971,45.781969,37.842435,1,","
2972,41.709823,44.906839,1,","
2973,39.570459,42.419572,1,","
2974,36.472493,35.062589,1,","
2975,31.297595,29.358341,1,","
2976,31.541992,29.470668,1,","
2977,29.613459,28.071463,1,","
2978,26.926141,30.128248,1,","
2979,25.050003,26.627132,1,","
2980,24.247411,24.563293,1,","
2981,24.196242,24.442679,1,","
2982,23.950385,23.729167,1,","
2983,25.065636,25.690302,1,","
2984,27.725431,27.380582,1,","
2985,31.748451,30.114434,1,","
2986,36.685296,38.97343,1,","
2987,40.139461,36.229555,1,","
2988,45.757329,59.65669,2,","
2989,49.14158,53.375255,1,","
2990,54.28405,37.276089,1,","
2991,54.944626,35.323094,1,","
2992,57.206674,36.56088,1,","
2993,57.111338,36.025295,1,","
2994,49.403787,37.272592,1,","
2995,42.768738,42.868931,1,","
2996,37.587853,36.998151,1,","
2997,35.027701,30.375183,1,","
2998,31.118044,25.742031,1,","
2999,28.971236,26.79123,1,","
3000,30.424694,25.378886,1,","
3001,27.113179,29.158605,1,","
3002,26.136318,28.441287,1,","
3003,24.241951,24.252795,1,","
3004,23.525057,23.816176,1,","
3005,23.178618,23.334611,1,","
3006,22.392295,21.76358,1,","
3007,23.109243,22.245744,1,","
3008,25.107209,23.001149,1,","
3009,27.975158,24.092776,1,","
3010,29.146084,23.878749,1,","
3011,32.496791,26.406175,1,","
3012,35.644256,30.650387,1,","
3013,40.725123,46.765981,1,","
3014,43.65799,34.143961,1,","
3015,43.977783,34.381664,1,","
3016,47.054148,60.11721,2,","
3017,51.573336,54.47251,1,","
3018,48.482955,251.917205,2,","
3019,45.910729,35.633523,1,","
3020,44.320395,34.311927,1,","
3021,37.95913,34.674347,1,","
3022,32.52872,27.354495,1,","
3023,29.729018,24.463927,1,","
3024,26.852466,24.298206,1,","
3025,24.375023,24.371027,1,","
3026,23.216498,23.531732,1,","
3027,22.664126,22.49072,1,","
3028,22.60023,22.163762,1,","
3029,23.961184,23.532277,1,","
3030,25.133976,23.813388,1,","
3031,27.930954,23.735586,1,","
3032,30.485283,24.721104,1,","
3033,33.827011,32.237426,1,","
3034,40.513474,30.376662,1,","
3035,44.968271,34.933602,1,","
3036,49.64455,35.798944,1,","
3037,50.150894,37.075065,1,","
3038,53.367344,43.047715,1,","
3039,56.002917,57.618542,2,","
3040,63.303368,103.470413,2,","
3041,67.870645,88.374935,2,","
3042,58.993577,78.932382,2,","
3043,50.554908,45.695143,1,","
3044,45.747459,65.566612,2,","
3045,42.502855,40.664851,1,","
3046,38.11479,35.74396,1,","
3047,32.092634,26.637153,1,","
3048,26.234658,23.209774,1,","
3049,24.773399,23.348418,1,","
3050,23.695241,22.388905,1,","
3051,23.194007,21.445636,1,","
3052,23.337386,21.896647,1,","
3053,23.918919,22.317195,1,","
3054,24.94159,22.951165,1,","
3055,25.176248,22.781995,1,","
3056,27.154662,24.114125,1,","
3057,33.084884,26.618778,1,","
3058,38.013068,36.436131,1,","
3059,42.811879,33.484948,1,","
3060,47.699958,37.499804,1,","
3061,51.279415,37.526618,1,","
3062,56.801552,52.871182,1,","
3063,59.925053,71.910438,2,","
3064,69.756766,98.626894,2,","
3065,75.02735,67.079172,2,","
3066,61.260638,49.088381,1,","
3067,52.60222,37.730335,1,","
3068,48.769186,35.888537,1,","
3069,43.301942,36.085031,1,","
3070,38.627197,30.393704,1,","
3071,31.587529,29.218072,1,","
3072,27.698955,26.113924,1,","
3073,25.195128,25.200133,1,","
3074,23.999304,24.087317,1,","
3075,23.10638,22.832276,1,","
3076,22.54916,22.433899,1,","
3077,23.477309,23.751299,1,","
3078,24.532039,24.071786,1,","
3079,25.681972,24.265187,1,","
3080,27.263485,25.094225,1,","
3081,32.659896,29.297259,1,","
3082,35.871361,30.06677,1,","
3083,40.15099,37.181762,1,","
3084,43.756771,34.611995,1,","
3085,45.956362,41.070197,1,","
3086,49.533094,37.281603,1,","
3087,51.620089,47.329925,1,","
3088,55.767987,39.122605,1,","
3089,55.989397,45.836161,1,","
3090,48.770592,45.195184,1,","
3091,44.703641,40.332291,1,","
3092,42.793813,36.365294,1,","
3093,38.322253,33.945262,1,","
3094,31.978152,24.975794,1,","
3095,27.71603,25.263763,1,","
3096,25.719282,26.817574,1,","
3097,24.684329,27.627847,1,","
3098,23.148016,23.266387,1,","
3099,22.162949,22.385789,1,","
3100,22.042299,23.176436,1,","
3101,23.377871,24.266934,1,","
3102,25.031481,25.019572,1,","
3103,25.541643,26.692367,1,","
3104,26.515913,28.591406,1,","
3105,30.183115,25.849603,1,","
3106,32.493853,36.440235,1,","
3107,37.689167,33.792575,1,","
3108,40.983518,36.89175,1,","
3109,44.866337,42.606624,1,","
3110,47.471156,49.440702,1,","
3111,52.611289,45.066656,1,","
3112,60.493289,53.117599,1,","
3113,60.364978,43.234843,1,","
3114,53.297021,47.830926,1,","
3115,45.518877,52.050902,1,","
3116,42.6348,36.507523,1,","
3117,38.605712,41.345753,1,","
3118,31.435011,32.859194,1,","
3119,29.109605,27.688753,1,","
3120,27.007392,27.408807,1,","
3121,25.622419,28.42891,1,","
3122,23.548489,23.89929,1,","
3123,22.538245,22.236678,1,","
3124,22.443833,22.427791,1,","
3125,23.998385,24.875024,1,","
3126,26.348487,26.3551,1,","
3127,26.405961,25.522222,1,","
3128,28.07021,27.58619,1,","
3129,31.224046,29.920305,1,","
3130,34.693058,35.381481,1,","
3131,38.6619,41.290109,1,","
3132,41.168301,40.649134,1,","
3133,44.286607,48.46409,1,","
3134,47.67792,46.800515,1,","
3135,52.247955,45.042024,1,","
3136,57.375042,46.917745,1,","
3137,58.006997,49.360422,1,","
3138,50.108329,42.244785,1,","
3139,45.533034,41.779794,1,","
3140,43.343013,37.322949,1,","
3141,39.435441,36.710108,1,","
3142,33.495303,33.113946,1,","
3143,30.958554,28.825451,1,","
3144,27.320684,26.425808,1,","
3145,25.832838,28.634952,1,","
3146,24.059673,24.654381,1,","
3147,23.007697,22.934933,1,","
3148,21.992673,21.394407,1,","
3149,21.833363,21.724142,1,","
3150,21.389555,21.222676,1,","
3151,23.426863,21.447607,1,","
3152,24.993385,22.561891,1,","
3153,27.00301,23.972964,1,","
3154,32.816191,28.650807,1,","
3155,37.755743,39.72848,1,","
3156,42.80695,46.195239,1,","
3157,45.641012,39.264072,1,","
3158,49.623704,40.999645,1,","
3159,54.817571,37.797321,1,","
3160,58.108087,40.751484,1,","
3161,61.086635,39.554678,1,","
3162,56.307447,38.167072,1,","
3163,49.516066,34.740192,1,","
3164,44.906851,34.441777,1,","
3165,40.900883,30.993932,1,","
3166,35.540692,28.556927,1,","
3167,31.377891,28.308525,1,","
3168,28.295676,28.101269,1,","
3169,26.195483,27.795924,1,","
3170,24.584701,25.301934,1,","
3171,24.166108,24.519732,1,","
3172,23.263763,23.554486,1,","
3173,22.553751,23.546976,1,","
3174,21.471789,22.579911,1,","
3175,22.344273,22.785384,1,","
3176,24.935124,23.585915,1,","
3177,28.153304,24.211554,1,","
3178,34.769908,27.217221,1,","
3179,38.113024,38.822138,1,","
3180,43.756316,45.316033,1,","
3181,46.52616,78.021599,2,","
3182,50.944704,53.980207,1,","
3183,54.2396,60.292109,2,","
3184,62.008728,84.951244,2,","
3185,62.894703,67.977895,2,","
3186,61.558871,70.591853,2,","
3187,50.838686,50.950563,1,","
3188,49.470548,50.705891,1,","
3189,43.922854,52.922427,1,","
3190,38.350092,36.999442,1,","
3191,32.955152,36.312625,1,","
3192,30.917784,31.986893,1,","
3193,27.718571,29.3051,1,","
3194,25.119588,25.416049,1,","
3195,24.369939,24.288344,1,","
3196,24.358964,24.186375,1,","
3197,25.136387,26.774772,1,","
3198,28.116033,26.307715,1,","
3199,29.869173,26.384098,1,","
3200,34.265422,34.942877,1,","
3201,39.418368,37.573145,1,","
3202,42.260106,37.236214,1,","
3203,45.488222,45.989287,1,","
3204,50.14257,42.273758,1,","
3205,59.028949,53.564004,1,","
3206,61.638751,64.013128,2,","
3207,65.663716,59.669289,2,","
3208,77.678881,158.800182,2,","
3209,78.412499,65.411367,2,","
3210,65.816515,49.482301,1,","
3211,56.252402,47.859539,1,","
3212,49.240584,37.011144,1,","
3213,42.215396,35.356156,1,","
3214,38.172182,39.59145,1,","
3215,33.292127,31.981289,1,","
3216,32.052549,27.909352,1,","
3217,28.76589,25.851518,1,","
3218,26.026784,24.90849,1,","
3219,24.544298,23.555465,1,","
3220,24.245004,23.436218,1,","
3221,24.859123,24.158453,1,","
3222,27.07276,25.080277,1,","
3223,29.202928,25.372129,1,","
3224,32.071037,26.063162,1,","
3225,38.587408,35.564952,1,","
3226,43.418535,33.256097,1,","
3227,49.873154,44.866072,1,","
3228,56.254601,37.399699,1,","
3229,61.522507,41.320541,1,","
3230,66.239822,42.530543,1,","
3231,76.14251,54.474075,1,","
3232,89.61461,66.913068,2,","
3233,91.51628,80.463307,2,","
3234,73.967124,50.28789,1,","
3235,59.275931,42.428472,1,","
3236,53.22089,39.758572,1,","
3237,46.197461,54.793544,1,","
3238,42.768336,39.22256,1,","
3239,37.728206,32.030789,1,","
3240,33.212502,32.94967,1,","
3241,28.796069,30.627957,1,","
3242,26.830772,28.062094,1,","
3243,25.609523,26.376141,1,","
3244,24.989542,25.949593,1,","
3245,26.118326,27.233601,1,","
3246,27.816654,28.748981,1,","
3247,29.56304,29.942887,1,","
3248,32.500806,33.988935,1,","
3249,37.984101,34.985195,1,","
3250,40.828976,35.551613,1,","
3251,46.354958,39.750799,1,","
3252,53.127098,40.374043,1,","
3253,57.404522,47.260698,1,","
3254,60.636048,47.81579,1,","
3255,67.000043,50.217909,1,","
3256,77.735293,117.521262,2,","
3257,71.718917,70.51389,2,","
3258,61.069165,56.304215,2,","
3259,53.211361,44.015574,1,","
3260,49.103544,40.823405,1,","
3261,43.024985,46.754354,1,","
3262,37.946324,43.095842,1,","
3263,32.697015,32.499678,1,","
3264,31.250297,31.92092,1,","
3265,27.03814,31.319138,1,","
3266,24.745835,27.182534,1,","
3267,23.83467,26.222073,1,","
3268,23.543022,25.232682,1,","
3269,23.89395,26.792263,1,","
3270,25.890325,33.281,1,","
3271,27.804378,31.603442,1,","
3272,30.415367,33.339502,1,","
3273,33.518483,35.740438,1,","
3274,38.971818,32.78482,1,","
3275,43.673186,34.917893,1,","
3276,47.397535,38.471763,1,","
3277,50.185242,54.141911,1,","
3278,53.813073,71.564895,2,","
3279,56.898676,111.538244,2,","
3280,61.236945,100.88619,2,","
3281,58.780775,67.320243,2,","
3282,49.919653,44.12781,1,","
3283,46.697028,40.583209,1,","
3284,43.012261,38.269919,1,","
3285,38.712352,42.301411,1,","
3286,33.202598,37.604453,1,","
3287,29.754183,36.38303,1,","
3288,31.07254,54.10863,1,","
3289,27.255109,35.760516,1,","
3290,24.988544,27.064649,1,","
3291,23.960977,26.325022,1,","
3292,24.018503,27.38052,1,","
3293,24.917204,28.772915,1,","
3294,26.90368,29.33927,1,","
3295,29.973154,31.728611,1,","
3296,31.716712,41.514027,1,","
3297,33.883606,34.780049,1,","
3298,37.248847,45.634055,1,","
3299,41.410281,40.791608,1,","
3300,43.806272,43.519817,1,","
3301,45.133748,47.502522,1,","
3302,47.416736,50.779979,1,","
3303,48.37752,46.065745,1,","
3304,52.619184,55.022215,1,","
3305,48.390396,49.272611,1,","
3306,44.888424,46.167327,1,","
3307,42.236979,41.407935,1,","
3308,40.115833,37.289583,1,","
3309,34.819384,37.526856,1,","
3310,29.907232,38.69953,1,","
3311,26.616896,33.289283,1,","
3312,28.355051,26.442753,1,","
3313,25.723233,33.397101,1,","
3314,24.3284,28.022908,1,","
3315,23.194474,24.71124,1,","
3316,22.729473,25.177954,1,","
3317,22.094047,24.983822,1,","
3318,21.859677,24.987937,1,","
3319,23.371962,24.906978,1,","
3320,25.11956,26.385415,1,","
3321,26.162481,25.520092,1,","
3322,28.194573,26.57242,1,","
3323,30.361916,29.278625,1,","
3324,31.619995,38.735634,1,","
3325,36.294663,38.490743,1,","
3326,39.213525,55.644634,1,","
3327,40.878578,35.154512,1,","
3328,45.82952,38.939483,1,","
3329,49.489189,40.637266,1,","
3330,45.798663,42.129127,1,","
3331,41.836508,35.786683,1,","
3332,39.392689,39.612362,1,","
3333,35.133645,39.048681,1,","
3334,29.646158,32.237614,1,","
3335,27.465442,32.893913,1,","
3336,25.863202,26.144754,1,","
3337,24.908996,23.961459,1,","
3338,23.641787,24.425911,1,","
3339,22.933608,24.123281,1,","
3340,22.063936,22.748175,1,","
3341,21.038992,22.800336,1,","
3342,20.420497,22.347253,1,","
3343,21.087974,21.618173,1,","
3344,24.3411,26.448754,1,","
3345,25.952343,27.479048,1,","
3346,26.915312,31.388612,1,","
3347,29.273929,36.891085,1,","
